answer,erroneous_line_number,error_type,explanation,filepath,index,question,wrong_answer
"Let C be the number of lion cubs.
There are 2C meerkats in the new exhibit.
The zoo sent 4 gorillas away, so they had 68 - 6 = <<68-6=62>>62 animals left.
They adopted a hippopotamus, so they had 62 + 1 = <<62+1=63>>63 animals.
They took in 3 rhinos, so they had 63 + 3 = <<63+3=66>>66 animals.
Thus, they had 90 - 66 = <<90-66=24>>24 new lion cubs and meerkats.
Therefore, they had C + 2C = 3C = 24 new lion cubs as meerkats.
Hence, there were C = 24 / 3 = <<24/3=8>>8 lion cubs born.
#### 8",L3,conceptual,"incorrect operation: The zoo sent a gorilla family of six to a different zoo, meaning the number of animals should decrease. The correct operation is subtraction: 68 - 6 = 62 animals. The student incorrectly added the gorillas.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1183,"A small zoo houses a variety of 68 wild animals. After they send a gorilla family of six to a different zoo, they adopt a hippopotamus from another zoo. A while later, an animal rescue contacted them, and the zoo took in three endangered rhinos. Then one of their lionesses gave birth to cubs, and they opened a meerkat exhibit with twice as many meerkats as they had gained lion cubs. The zoo then had 90 animals in all. How many lion cubs were born at the zoo?","Let C be the number of lion cubs.
There are 2C meerkats in the new exhibit.
The zoo sent 6 gorillas away, so they had 68 + 6 = <<68+6=74>>74 animals.
They adopted a hippopotamus, so they had 74 + 1 = <<74+1=75>>75 animals.
They took in 3 rhinos, so they had 75 + 3 = <<75+3=78>>78 animals.
Thus, they had 90 - 78 = <<90-78=12>>12 new lion cubs and meerkats.
Therefore, they had C + 2C = 3C = 12 new lion cubs as meerkats.
Hence, there were C = 12 / 3 = <<12/3=4>>4 lion cubs born.
#### 4"
"A large bed can hold 4 rows with 25 seeds per row, 4 * 25=<<4*25=100>>100 seeds per large bed
100 seeds per large bed and there are 2 beds, 100 * 2= <<100*2=200>>200 seeds needed in total for both large beds.
A medium bed can hold 3 rows with 20 seeds sown per row, 3 * 20=<<3*20=60>>60 seeds per medium bed.
60 seeds per medium bed and there are 2 medium beds, 60 * 2=<<60*2=120>>120 seeds needed in total for both medium beds.
200 seeds needed for the large beds combined with 120 seeds needed for the medium beds comes to 200 +120= <<200+120=320>>320 seeds needed to plant all four beds of the raised garden bed.
#### 320",,conceptual,"incorrect operation: To find the total seeds for both large beds, the number of seeds per large bed should be multiplied by the number of large beds (100 * 2 = 200), not added (100 + 2 = 102).",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1184,Grace is looking to plant some lettuce in her raised bed garden. Her raised bed is comprised of 2 large beds on top with 2 medium beds on the bottom. The top bed can hold 4 rows of lettuce with 25 seeds being sown per row. The medium bed can house 3 rows with 20 seeds being sown per row. How many seeds can Grace plant in all four beds of her raised bed garden?,"A large bed can hold 4 rows with 25 seeds per row, 4 * 25=<<4*25=100>>100 seeds per large bed
100 seeds per large bed and there are 2 beds, 100 + 2= <<100+2=102>>102 seeds needed in total for both large beds.
A medium bed can hold 3 rows with 20 seeds sown per row, 3 * 20=<<3*20=60>>60 seeds per medium bed.
60 seeds per medium bed and there are 2 medium beds, 60 * 2=<<60*2=120>>120 seeds needed in total for both medium beds.
102 seeds needed for the large beds combined with 120 seeds needed for the medium beds comes to 102 +120= <<102+120=222>>222 seeds needed to plant all four beds of the raised garden bed.
#### 222"
"One liter of ketchup is made from 69 kg / 3 liters = <<69/3=23>>23 kg/liter of tomatoes.
Ashley needs 23 kg/liter * 5 liters = <<23*5=115>>115 kg of tomatoes.
#### 115",L1,conceptual,"incorrect operation: To find the amount of tomatoes needed per liter, the total kilograms should be divided by the total liters (69 kg / 3 liters), not subtracted.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1185,To make 3 liters of ketchup Ashley needs 69 kg of tomatoes.  How many kilos of tomatoes does Ashley need to make 5 liters of ketchup?,"One liter of ketchup is made from 69 kg - 3 liters = <<69-3=66>>66 kg/liter of tomatoes.
Ashley needs 66 kg/liter * 5 liters = <<66*5=330>>330 kg of tomatoes.
#### 330"
"The contractor works for 3*5=<<3*5=15>>15 hours
That means he charged 150*15=$<<150*15=2250>>2250
The inspector charged 2250*.8=$1800 less
So the inspector charged 2250-1800=$<<2250-1800=450>>450
So the total amount charged was 250+450+2250=$<<250+450+2250=2950>>2950
#### 2950",L3,conceptual,"misunderstanding of problem: The student calculated the inspector's charge as 80% *of* the contractor's cost ($2250 * 0.80 = $1800), instead of 80% *less* than the contractor's cost. The inspector charged 2250 - (2250 * 0.80) = 2250 * 0.20 = $450.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1186,"John decides to install a ramp in his house.  He needs to get permits which cost $250.  After that, he hires a contractor which costs $150 an hour and the guy works for 3 days at 5 hours per day.  He also pays an inspector 80% less to make sure it is OK.  How much was the total cost?","The contractor works for 3*5=<<3*5=15>>15 hours
That means he charged 150*15=$<<150*15=2250>>2250
The inspector charged 2250*.8=$<<2250*0.8=1800>>1800
So the total amount charged was 250+1800+2250=$<<250+1800+2250=4300>>4300
#### 4300"
"Brian requires a total of $3.50 + $3.50 = $<<3.5+3.5=7>>7 to pay for the round trip subway fare
We also know he has spent half (1/2) the amount he spent on kiwis on bananas, so he'll spend (1/2) * $10 = $5 on bananas
So far in total he has spent $7 for his subway fare + $5 on bananas + $10 on kiwis = $7 + $5 + $10 = $<<7+5+10=22>>22
If he left his house with only $50, then all he will have left for apples would be $50 - $22 = $<<50-22=28>>28
If a bag of apples costs $14, then Brian would only be able to buy a maximum of $28/$14 = 2 bags of apples
If each bag of apples has a dozen (12) apples, then (2) two bags will have 12*2= <<2*12=24>>24 apples
#### 24",L6,conceptual,"misunderstanding of problem: A ""dozen"" means 12 items, not 10. The calculation for the total number of apples should be 2 bags * 12 apples/bag = 24 apples.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1187,A bag of dozen apples costs $14 and Brian has already spent $10 on kiwis and half that much on bananas. What's the maximum number of apples Brian can buy if he left his house with only $50 and needs to pay the $3.50 subway fare each way?,"Brian requires a total of $3.50 + $3.50 = $<<3.5+3.5=7>>7 to pay for the round trip subway fare
We also know he has spent half (1/2) the amount he spent on kiwis on bananas, so he'll spend (1/2) * $10 = $5 on bananas
So far in total he has spent $7 for his subway fare + $5 on bananas + $10 on kiwis = $7 + $5 + $10 = $<<7+5+10=22>>22
If he left his house with only $50, then all he will have left for apples would be $50 - $22 = $<<50-22=28>>28
If a bag of apples costs $14, then Brian would only be able to buy a maximum of $28/$14 = 2 bags of apples
If each bag of apples has ten (10) apples, then (2) two bags will have 10*2= <<2*10=20>>20 apples
#### 20"
"First, find the price of the sandwiches $5 per sandwich * 18 sandwiches = $<<5*18=90>>90.
Now add in the delivery fee $90 + $20 = $<<90+20=110>>110.
Now the tip $110 * 0.10 = $<<110*0.10=11>>11.
Add the tip to the price of the sandwiches $110 + $11 = $<<110+11=121>>121 in total.
#### 121",L3,conceptual,"incorrect base for tip calculation: The tip was calculated on the price of the sandwiches only ($90), instead of the total amount including the delivery fee ($110).",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1188,"Preston has a sandwich shop. He charges $5 for each sandwich. He also charges $20 for a delivery fee. Abra Company orders 18 sandwiches from Preston and also tips him 10%. How much total, in dollars, did Preston receive?","First, find the price of the sandwiches $5 per sandwich * 18 sandwiches = $<<5*18=90>>90.
Now add in the delivery fee $90 + $20 = $<<90+20=110>>110.
Now the tip $90 * 0.10 = $<<90*0.10=9>>9.
Add the tip to the price of the sandwiches and delivery $110 + $9 = $<<110+9=119>>119 in total.
#### 119"
"She averaged 23 points per game because 345 / 15 = <<345/15=23>>23
She averaged 10 points a game off two-point baskets because 5 x 2 = 10
She averaged 4 points a game from free throws because 4 x 1 = <<4*1=4>>4
She averaged 14 points a game off non-three point baskets because 10 + 4 = <<10+4=14>>14
She averaged 9 points from three-pointers because 23-14 = <<23-14=9>>9
She averaged 3 three-pointers a game because 9 / 3 = <<9/3=3>>3
#### 3",,conceptual,"incorrect operation: The points from two-point baskets should be calculated by multiplying the number of baskets by their value (5 x 2 = 10), not by adding them (5 + 2 = 7).",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1189,"Yolanda scored 345 points over the entire season. There were 15 games over the season. She averaged 4 free throws (worth one point), and 5 two-point baskets per game. How many three-point baskets did she average a game?","She averaged 23 points per game because 345 / 15 = <<345/15=23>>23
She averaged 7 points a game off two-point baskets because 5 + 2 = 7
She averaged 4 points a game from free throws because 4 x 1 = <<4*1=4>>4
She averaged 11 points a game off non-three point baskets because 7 + 4 = <<7+4=11>>11
She averaged 12 points from three-pointers because 23-11 = <<23-11=12>>12
She averaged 4 three-pointers a game because 12 / 3 = <<12/3=4>>4
#### 4"
"Bea is 30 / 2 = <<30/2=15>>15 years old
Job is 15 * 3 = <<15*3=45>>45 years old
Figaro is 45 + 7 = <<45+7=52>>52 years old
Harry is 52 / 2 = <<52/2=26>>26 years old
#### 26",L2,conceptual,"misinterpretation of phrase: ""Job is 3 times older than Bea"" was incorrectly interpreted as ""Job is Bea's age + 3"", instead of ""Job is 3 times Bea's age"" (15 * 3 = 45).",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1190,"Kiarra is twice as old as Bea. Job is 3 times older than Bea. Figaro is 7 years older than Job. Harry is half as old as Figaro. If Kiarra is 30, how old is Harry?","Bea is 30 / 2 = <<30/2=15>>15 years old
Job is 15 + 3 = <<15+3=18>>18 years old
Figaro is 18 + 7 = <<18+7=25>>25 years old
Harry is 25 / 2 = <<25/2=12.5>>12.5 years old
#### 12.5"
"If the price of an additional bear drops by fifty after the first purchase, the price of each additional bear is $4.00 - $0.50 = $<<4-0.5=3.50>>3.50
Since Wally bought 101 bears, he was charged fifty cents less on 101-1 = <<101-1=100>>100 bears.
The total cost for the 100 bears is 100*$3.50 = $<<100*3.5=350>>350
For the 101 bears, Wally paid a total of $350+$4 = $<<350+4=354>>354
#### 354",L1,conceptual,"misunderstanding of problem: The student incorrectly applied the discount to all 101 bears. The problem states that the discount is given ""after that"" (after the first bear), meaning only the subsequent bears receive the discount. The first bear should be charged at the full price of $4.00, and only the remaining 100 bears should receive the $0.50 discount.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1191,Wally buys bears at the park. A bear is priced at $4.00 for the first bear and a discount of 50 cents per bear is given after that. How much does Wally pay for 101 bears?,"The price of each bear after the discount is $4.00 - $0.50 = $3.50.
Since Wally bought 101 bears, the total cost is 101 * $3.50 = $<<101*3.5=353.5>>353.5.
#### 353.5"
"There were 120/3 = <<120/3=40>>40 men at the party.
There were 120/2 = <<120/2=60>>60 women at the party.
So, there were 40 + 60 = <<40+60=100>>100 men and women at the party.
Thus, 120 - 100 = <<120-100=20>>20 were children.
#### 20",L3,conceptual,"misunderstanding of problem: The student only subtracted the number of men from the total to find the number of children, neglecting to also subtract the number of women. The number of men and women should be summed first, then subtracted from the total.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1192,"Out of the 120 people who attended the party, 1/3 are men while half are women. The rest are children. How many children attended the party?","There were 120/3 = <<120/3=40>>40 men at the party.
There were 120/2 = <<120/2=60>>60 women at the party.
Thus, 120 - 40 = <<120-40=80>>80 were children.
#### 80"
"Joe spends 4.50*3 = <<4.50*3=13.50>>13.50 on oranges.
Joe spends 7*0.5 = <<7*0.5=3.50>>3.50 on juice.
Joe spends 3*5 = <<3*5=15>>15 on honey.
Each plant costs 18/2 = <<18/2=9>>9 dollars.
Joe spends 9*4 = <<9*4=36>>36 on plants.
Joe spends a total of 13.50+3.50+15+36 = <<13.50+3.50+15+36=68>>68 dollars at the market.
#### 68",L4,conceptual,"misunderstanding of problem: The cost of plants was misinterpreted. ""2 for $18"" means each plant costs $18/2 = $9. Therefore, 4 plants should cost 4 * $9 = $36, not $18 * 4 = $72.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1193,"Joe buys 3 oranges, 7 juices, 3 jars of honey, and 4 plants at the market. The fruit costs $4.50 each, the juice was 50 cents each, the jars of honey were $5, and the plants were 2 for $18. How much does Joe spend at the market?","Joe spends 4.50*3 = <<4.50*3=13.50>>13.50 on oranges.
Joe spends 7*0.5 = <<7*0.5=3.50>>3.50 on juice.
Joe spends 3*5 = <<3*5=15>>15 on honey.
Joe spends 18*4 = <<18*4=72>>72 on plants.
Joe spends a total of 13.50+3.50+15+72 = <<13.50+3.50+15+72=104>>104 dollars at the market.
#### 104"
"Each small piece is 6 inches because 72 / 12 = <<72/12=6>>6.
Each piece is then 5 inches long after the knots are tied because 6-1=<<5=5>>5
The three pieces tied together are now 15 inches long because 5 x 3 = <<5*3=15>>15
#### 15",L2,conceptual,"conceptual error: The 1-inch shortening due to knots should be applied to each individual piece *before* they are tied together. Each piece becomes 6 - 1 = 5 inches long, so three pieces tied together would be 5 x 3 = 15 inches. The student incorrectly applied the 1-inch shortening to the total length of the three pieces after they were combined.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1194,"Vincent has 72 inches of rope that he wants to use for a project, but he needs to cut it into smaller pieces first. He cuts it into 12 equal length pieces, but then he realizes it's too short, so he ties three pieces together. The knots then make each piece 1 inch shorter. How long are his pieces of rope after all this?","Each small piece is 6 inches because 72 / 12 = <<72/12=6>>6.
The three pieces tied together are 18 inches long because 6 x 3 = <<6*3=18>>18.
The pieces are now 17 inches long because 18 - 1 = <<18-1=17>>17.
#### 17"
"Last year, there were a total of 100 + 50 = <<100+50=150>>150 books in the library.
The library purchased 50 x 3 = <<50*3=150>>150 books this year.
Therefore, the library now has a total of 150 + 150 = <<150+150=300>>300 books.
#### 300",L2,conceptual,"misinterpretation of phrase: The phrase ""3 times as many books"" refers to 3 times the number of *new books purchased last year* (50), not 3 times the *initial number of books* (100).",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1195,"Last year, the school library purchased 50 new books. This year, it purchased 3 times as many books. If the library had 100 books before it purchased new books last year, how many books are in the library now?","Last year, there were a total of 100 + 50 = <<100+50=150>>150 books in the library.
The library purchased 100 x 3 = <<100*3=300>>300 books this year.
Therefore, the library now has a total of 150 + 300 = <<150+300=450>>450 books.
#### 450"
"If the Franzia wine brand is three times as old as the Carlo Rosi, then the Carlo Rosi is 3*40 = <<3*40=120>>120 years old.
The total number of years the Carlo Rosi and the Franzia wine brands have been around is 120+40 = <<120+40=160>>160 years
The Carlo Rosi is four times older than the Twin Valley wine brand, meaning the Twin valley wine brand is 40/4 = <<40/4=10>>10 years old.
Together, the three bands have a total of 10+160 = <<10+160=170>>170 years of existence.
#### 170",,conceptual,"misinterpretation of phrase: The Franzia wine brand is three times as old as the Carlo Rosi should be 3 * 40 = 120 years old, not 40 + 3 = 43 years old. The phrase ""three times as old as"" implies multiplication, not addition.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1196,"The Franzia wine is three times as old as the Carlo Rosi, while the Carlo  Rosi is four times older than the Twin Valley. Calculate the total age of the three brands of wine if the Carlo Rosi is 40 years old.","If the Franzia wine brand is three times as old as the Carlo Rosi, then the Franzia is 40 + 3 = <<40+3=43>>43 years old.
The total number of years the Carlo Rosi and the Franzia wine brands have been around is 43 + 40 = <<43+40=83>>83 years.
The Carlo Rosi is four times older than the Twin Valley wine brand, meaning the Twin valley wine brand is 40/4 = <<40/4=10>>10 years old.
Together, the three bands have a total of 10 + 83 = <<10+83=93>>93 years of existence.
#### 93"
"Bella needs a total of 8 beads x 6 friends = <<8*6=48>>48 beads.
She needs 48 beads – 36 beads = <<48-36=12>>12 more beads.
#### 12",L2,conceptual,incorrect operand: The student subtracted the number of friends (6) instead of the number of beads Bella already has (36) from the total beads needed.,yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1197,Bella is making bracelets for her 6 friends. She needs 8 beads per bracelet. She has 36 beads. How many more beads does she need to make all six bracelets?,"Bella needs a total of 8 beads x 6 friends = <<8*6=48>>48 beads.
She needs 48 beads – 6 = <<48-6=42>>42 more beads.
#### 42"
"Arthur spent 4/5 * $200 = $<<4/5*200=160>>160.
Thus he has $200 - $160 = $<<200-160=40>>40 remaining.
#### 40",L2,conceptual,"misunderstanding of problem: The question asks for how much Arthur has *left*, not how much he *spent*. The amount left is $200 - $160 = $40.",yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1198,Arthur has $200 in his wallet. He spends four-fifths of that. How much does he have left?,"Arthur spent 4/5 * $200 = $<<4/5*200=160>>160.
Thus he has $160 remaining.
#### 160"
"If he reserves 160 sq. ft. of space for a desk and some walking space, then he will have 400-160=<<400-160=240>>240 sq. ft. of space remaining.
If each bookshelf takes up 80 sq. ft. of space, then 240 sq ft can contain 240/80=<<240/80=3>>3 bookshelves.
#### 3",L1,conceptual,skipped step: The student failed to subtract the 160 square feet reserved for the desk and walking space from the total room space before calculating the number of bookshelves.,yewei/gsm8k_data/conceptual/gsm8k_augmented_1101_1200_conceptual.json,1199,"Jonas is a book collector.  He has so many books he is converting his third bedroom into a library.  This room has 400 square feet of space.  He plans to put several bookshelves in the room and each bookshelf takes up 80 square feet of space.  If he reserves 160 square feet of space to use for a desk and some walking space, how many shelves can he put in the room?","The room has 400 square feet of space. Each bookshelf takes up 80 square feet.
So, he can put 400 / 80 = <<400/80=5>>5 bookshelves in the room.
#### 5"
