index,label,error_type,source_file
2929,0,correct,gsm8k.main.train
2929,1,computational,data/computational-errors-generated/tier1/2929/google_gemini-2.5-flash_hermione_luna_combined_generate_off_by_n_error.json
2166,0,correct,gsm8k.main.train
2166,1,computational,data/computational-errors-generated/tier3/2166/google_gemini-2.5-flash_turns_per_minute_generate_digit_transposition_error.json
2581,0,correct,gsm8k.main.train
2581,1,computational,data/computational-errors-generated/tier1/2581/google_gemini-2.5-flash_total_cost_generate_off_by_n_error.json
2847,0,correct,gsm8k.main.train
2847,1,computational,data/computational-errors-generated/tier4/2847/google_gemini-2.5-flash_total_mushrooms_used_by_twins_generate_off_by_n_error.json
2120,0,correct,gsm8k.main.train
2120,1,computational,data/computational-errors-generated/tier1/2120/google_gemini-2.5-flash_richard_pins_r1_generate_off_by_n_error.json
2656,0,correct,gsm8k.main.train
2656,1,computational,data/computational-errors-generated/tier3/2656/google_gemini-2.5-flash_x_tag_generate_multiplication_by_reciprocal_error.json
2101,0,correct,gsm8k.main.train
2101,1,computational,data/computational-errors-generated/tier3/2101/google_gemini-2.5-flash_total_people_generate_off_by_n_error.json
2719,0,correct,gsm8k.main.train
2719,1,computational,data/computational-errors-generated/tier1/2719/google_gemini-2.5-flash_total_rise_time_generate_digit_transposition_error.json
2679,0,correct,gsm8k.main.train
2679,1,computational,data/computational-errors-generated/tier3/2679/google_gemini-2.5-flash_combined_score_generate_digit_transposition_error.json
1704,0,correct,gsm8k.main.train
1704,1,computational,data/computational-errors-generated/tier3/1704/google_gemini-2.5-flash_pickles_generate_digit_transposition_error.json
2445,0,correct,gsm8k.main.train
2445,1,computational,data/computational-errors-generated/tier1/2445/google_gemini-2.5-flash_num_spots_generate_digit_transposition_error.json
1939,0,correct,gsm8k.main.train
1939,1,computational,data/computational-errors-generated/tier1/1939/google_gemini-2.5-flash_jerome_total_money_generate_digit_transposition_error.json
2416,0,correct,gsm8k.main.train
2416,1,computational,data/computational-errors-generated/tier4/2416/google_gemini-2.5-flash_num_scrunchies_generate_digit_transposition_error.json
1848,0,correct,gsm8k.main.train
1848,1,computational,data/computational-errors-generated/tier3/1848/google_gemini-2.5-flash_tuesday_sales_generate_digit_transposition_error.json
2876,0,correct,gsm8k.main.train
2876,1,computational,data/computational-errors-generated/tier2/2876/google_gemini-2.5-flash_guitar_cost_generate_off_by_factor_of_10_error.json
1802,0,correct,gsm8k.main.train
1802,1,computational,data/computational-errors-generated/tier3/1802/google_gemini-2.5-flash_fish_day_3_before_removal_generate_digit_transposition_error.json
1723,0,correct,gsm8k.main.train
1723,1,computational,data/computational-errors-generated/tier3/1723/google_gemini-2.5-flash_howard_money_generate_stem_off_by_n_error.json
2066,0,correct,gsm8k.main.train
2066,1,computational,data/computational-errors-generated/tier3/2066/google_gemini-2.5-flash_total_customer_donation_generate_digit_transposition_error.json
1730,0,correct,gsm8k.main.train
1730,1,computational,data/computational-errors-generated/tier1/1730/google_gemini-2.5-flash_cost_six_sets_one_dozen_generate_digit_transposition_error.json
1956,0,correct,gsm8k.main.train
1956,1,computational,data/computational-errors-generated/tier1/1956/google_gemini-2.5-flash_time_saved_per_problem_generate_off_by_n_error.json
1764,0,correct,gsm8k.main.train
1764,1,computational,data/computational-errors-generated/tier1/1764/openai_gpt-4.1_first_fisherman_total_generate_digit_transposition_error.json
1684,0,correct,gsm8k.main.train
1684,1,computational,data/computational-errors-generated/tier3/1684/google_gemini-2.5-flash_total_sales_week1_2_generate_off_by_n_error.json
2460,0,correct,gsm8k.main.train
2460,1,computational,data/computational-errors-generated/tier2/2460/google_gemini-2.5-flash_total_miles_generate_off_by_factor_of_10_error.json
2021,0,correct,gsm8k.main.train
2021,1,computational,data/computational-errors-generated/tier1/2021/google_gemini-2.5-flash_angel_salads_generate_off_by_factor_of_10_error.json
2745,0,correct,gsm8k.main.train
2745,1,computational,data/computational-errors-generated/tier1/2745/google_gemini-2.5-flash_doughnuts_left_generate_off_by_n_error.json
2455,0,correct,gsm8k.main.train
2455,1,computational,data/computational-errors-generated/tier1/2455/google_gemini-2.5-flash_cost_per_student_generate_off_by_n_error.json
2667,0,correct,gsm8k.main.train
2667,1,computational,data/computational-errors-generated/tier3/2667/google_gemini-2.5-flash_zachary_total_money_generate_off_by_factor_of_10_error.json
2293,0,correct,gsm8k.main.train
2293,1,computational,data/computational-errors-generated/tier4/2293/google_gemini-2.5-flash_hours_run_generate_decimal_shift_error.json
1938,0,correct,gsm8k.main.train
1938,1,computational,data/computational-errors-generated/tier3/1938/google_gemini-2.5-flash_total_cost_math_science_generate_off_by_n_error.json
2183,0,correct,gsm8k.main.train
2183,1,computational,data/computational-errors-generated/tier1/2183/openai_gpt-4.1_guest_bedroom_planks_generate_off_by_n_error.json
2934,0,correct,gsm8k.main.train
2934,1,computational,data/computational-errors-generated/tier3/2934/google_gemini-2.5-flash_total_screws_generate_off_by_n_error.json
2404,0,correct,gsm8k.main.train
2404,1,computational,data/computational-errors-generated/tier1/2404/google_gemini-2.5-flash_tommy_jessie_combined_cars_generate_off_by_n_error.json
2102,0,correct,gsm8k.main.train
2102,1,computational,data/computational-errors-generated/tier4/2102/google_gemini-2.5-flash_tax_deduction_generate_off_by_factor_of_10_error.json
2033,0,correct,gsm8k.main.train
2033,1,computational,data/computational-errors-generated/tier3/2033/google_gemini-2.5-flash_capacity_per_level_generate_digit_transposition_error.json
2747,0,correct,gsm8k.main.train
2747,1,computational,data/computational-errors-generated/tier1/2747/google_gemini-2.5-flash_nelly_stamps_generate_off_by_n_error.json
1838,0,correct,gsm8k.main.train
1838,1,computational,data/computational-errors-generated/tier1/1838/google_gemini-2.5-flash_yellow_blocks_generate_off_by_n_error.json
1911,0,correct,gsm8k.main.train
1911,1,computational,data/computational-errors-generated/tier3/1911/google_gemini-2.5-flash_brooke_total_balloons_generate_off_by_n_error.json
2541,0,correct,gsm8k.main.train
2541,1,computational,data/computational-errors-generated/tier3/2541/google_gemini-2.5-flash_peregrine_falcon_speed_generate_off_by_factor_of_10_error.json
1954,0,correct,gsm8k.main.train
1954,1,computational,data/computational-errors-generated/tier1/1954/google_gemini-2.5-flash_num_ticks_generate_digit_transposition_error.json
1707,0,correct,gsm8k.main.train
1707,1,computational,data/computational-errors-generated/tier1/1707/openai_gpt-4.1_two_x_generate_stem_off_by_n_error.json
2475,0,correct,gsm8k.main.train
2475,1,computational,data/computational-errors-generated/tier3/2475/google_gemini-2.5-flash_total_cents_generate_off_by_factor_of_10_error.json
471,0,correct,gsm8k.main.train
471,1,computational,data/computational-errors-generated/tier1/471/google_gemini-2.5-flash_current_floor_after_up_5_generate_off_by_n_error.json
2802,0,correct,gsm8k.main.train
2802,1,computational,data/computational-errors-generated/tier4/2802/google_gemini-2.5-flash_notebook_discounted_price_generate_off_by_n_error.json
2692,0,correct,gsm8k.main.train
2692,1,computational,data/computational-errors-generated/tier1/2692/google_gemini-2.5-flash_total_sum_needed_generate_digit_transposition_error.json
2309,0,correct,gsm8k.main.train
2309,1,computational,data/computational-errors-generated/tier1/2309/openai_gpt-4.1_shirt_pay_generate_off_by_factor_of_10_error.json
1702,0,correct,gsm8k.main.train
1702,1,computational,data/computational-errors-generated/tier3/1702/google_gemini-2.5-flash_num_males_generate_multiplication_by_reciprocal_error.json
2694,0,correct,gsm8k.main.train
2694,1,computational,data/computational-errors-generated/tier3/2694/google_gemini-2.5-flash_frank_cookies_generate_off_by_n_error.json
2141,0,correct,gsm8k.main.train
2141,1,computational,data/computational-errors-generated/tier3/2141/google_gemini-2.5-flash_acres_mowed_riding_mower_generate_multiplication_by_reciprocal_error.json
2579,0,correct,gsm8k.main.train
2579,1,computational,data/computational-errors-generated/tier1/2579/google_gemini-2.5-flash_crayons_after_mae_generate_off_by_n_error.json
1743,0,correct,gsm8k.main.train
1743,1,computational,data/computational-errors-generated/tier4/1743/google_gemini-2.5-flash_total_shrimp_needed_generate_off_by_factor_of_10_error.json
2715,0,correct,gsm8k.main.train
2715,1,computational,data/computational-errors-generated/tier3/2715/google_gemini-2.5-flash_total_birds_generate_off_by_n_error.json
2303,0,correct,gsm8k.main.train
2303,1,computational,data/computational-errors-generated/tier1/2303/openai_gpt-4.1_cynthia_balloons_generate_digit_transposition_error.json
750,0,correct,gsm8k.main.train
750,1,computational,data/computational-errors-generated/tier3/750/google_gemini-2.5-flash_half_dozen_items_generate_multiplication_by_reciprocal_error.json
412,0,correct,gsm8k.main.train
412,1,computational,data/computational-errors-generated/tier1/412/google_gemini-2.5-flash_total_given_out_generate_off_by_n_error.json
1611,0,correct,gsm8k.main.train
1611,1,computational,data/computational-errors-generated/tier3/1611/google_gemini-2.5-flash_second_day_miles_generate_multiplication_by_reciprocal_error.json
2832,0,correct,gsm8k.main.train
2832,1,computational,data/computational-errors-generated/tier1/2832/google_gemini-2.5-flash_earnings_cakes_generate_digit_transposition_error.json
1987,0,correct,gsm8k.main.train
1987,1,computational,data/computational-errors-generated/tier3/1987/google_gemini-2.5-flash_red_cards_generate_multiplication_by_reciprocal_error.json
2971,0,correct,gsm8k.main.train
2971,1,computational,data/computational-errors-generated/tier1/2971/google_gemini-2.5-flash_flies_needed_per_week_generate_digit_transposition_error.json
2783,0,correct,gsm8k.main.train
2783,1,computational,data/computational-errors-generated/tier3/2783/google_gemini-2.5-flash_total_cost_table_and_plates_generate_stem_off_by_n_error.json
2169,0,correct,gsm8k.main.train
2169,1,computational,data/computational-errors-generated/tier3/2169/google_gemini-2.5-flash_johns_race_time_fraction_hours_generate_off_by_one_in_fraction_part_error.json
2252,0,correct,gsm8k.main.train
2252,1,computational,data/computational-errors-generated/tier1/2252/google_gemini-2.5-flash_total_distance_generate_off_by_n_error.json
2444,0,correct,gsm8k.main.train
2444,1,computational,data/computational-errors-generated/tier1/2444/google_gemini-2.5-flash_bronze_total_collected_generate_digit_transposition_error.json
1625,0,correct,gsm8k.main.train
1625,1,computational,data/computational-errors-generated/tier2/1625/google_gemini-2.5-flash_new_price_generate_off_by_n_error.json
2604,0,correct,gsm8k.main.train
2604,1,computational,data/computational-errors-generated/tier1/2604/google_gemini-2.5-flash_fred_received_generate_stem_off_by_n_error.json
1750,0,correct,gsm8k.main.train
1750,1,computational,data/computational-errors-generated/tier1/1750/google_gemini-2.5-flash_samara_total_cost_generate_off_by_n_error.json
2488,0,correct,gsm8k.main.train
2488,1,computational,data/computational-errors-generated/tier3/2488/google_gemini-2.5-flash_timothy_movies_2010_generate_off_by_n_error.json
2634,0,correct,gsm8k.main.train
2634,1,computational,data/computational-errors-generated/tier3/2634/google_gemini-2.5-flash_discount_amount_generate_multiplication_by_reciprocal_error.json
1949,0,correct,gsm8k.main.train
1949,1,computational,data/computational-errors-generated/tier2/1949/google_gemini-2.5-flash_money_needed_generate_off_by_n_error.json
1746,0,correct,gsm8k.main.train
1746,1,computational,data/computational-errors-generated/tier1/1746/google_gemini-2.5-flash_pay_per_employee_per_day_generate_digit_transposition_error.json
1705,0,correct,gsm8k.main.train
1705,1,computational,data/computational-errors-generated/tier1/1705/google_gemini-2.5-flash_total_bought_flowers_generate_digit_transposition_error.json
2119,0,correct,gsm8k.main.train
2119,1,computational,data/computational-errors-generated/tier3/2119/google_gemini-2.5-flash_oranges_less_per_student_generate_off_by_n_error.json
2243,0,correct,gsm8k.main.train
2243,1,computational,data/computational-errors-generated/tier3/2243/google_gemini-2.5-flash_total_flowers_sold_generate_off_by_n_error.json
2412,0,correct,gsm8k.main.train
2412,1,computational,data/computational-errors-generated/tier3/2412/google_gemini-2.5-flash_years_passed_generate_off_by_n_error.json
2264,0,correct,gsm8k.main.train
2264,1,computational,data/computational-errors-generated/tier1/2264/google_gemini-2.5-flash_roseville_people_generate_off_by_n_error.json
1741,0,correct,gsm8k.main.train
1741,1,computational,data/computational-errors-generated/tier1/1741/google_gemini-2.5-flash_capacity_per_truck_generate_digit_transposition_error.json
2269,0,correct,gsm8k.main.train
2269,1,computational,data/computational-errors-generated/tier3/2269/google_gemini-2.5-flash_sick_students_day3_generate_multiplication_by_reciprocal_error.json
1864,0,correct,gsm8k.main.train
1864,1,computational,data/computational-errors-generated/tier1/1864/google_gemini-2.5-flash_phoebe_age_future_generate_off_by_n_error.json
2424,0,correct,gsm8k.main.train
2424,1,computational,data/computational-errors-generated/tier1/2424/google_gemini-2.5-flash_jen_score_generate_stem_off_by_n_error.json
1800,0,correct,gsm8k.main.train
1800,1,computational,data/computational-errors-generated/tier1/1800/google_gemini-2.5-flash_brent_mistakes_generate_off_by_n_error.json
1797,0,correct,gsm8k.main.train
1797,1,computational,data/computational-errors-generated/tier1/1797/openai_gpt-4.1_total_spent_generate_stem_off_by_n_error.json
2683,0,correct,gsm8k.main.train
2683,1,computational,data/computational-errors-generated/tier1/2683/google_gemini-2.5-flash_magazines_friday_saturday_generate_off_by_n_error.json
1693,0,correct,gsm8k.main.train
1693,1,computational,data/computational-errors-generated/tier3/1693/google_gemini-2.5-flash_eden_age_generate_digit_transposition_error.json
2062,0,correct,gsm8k.main.train
2062,1,computational,data/computational-errors-generated/tier1/2062/google_gemini-2.5-flash_total_minutes_available_generate_digit_transposition_error.json
2735,0,correct,gsm8k.main.train
2735,1,computational,data/computational-errors-generated/tier1/2735/openai_gpt-4.1_regular_pay_generate_off_by_factor_of_10_error.json
1643,0,correct,gsm8k.main.train
1643,1,computational,data/computational-errors-generated/tier1/1643/openai_gpt-4.1_small_bulbs_total_generate_digit_transposition_error.json
1871,0,correct,gsm8k.main.train
1871,1,computational,data/computational-errors-generated/tier1/1871/google_gemini-2.5-flash_num_pens_generate_stem_off_by_n_error.json
1777,0,correct,gsm8k.main.train
1777,1,computational,data/computational-errors-generated/tier3/1777/google_gemini-2.5-flash_remaining_pool_floats_generate_off_by_n_error.json
2357,0,correct,gsm8k.main.train
2357,1,computational,data/computational-errors-generated/tier3/2357/google_gemini-2.5-flash_clown_total_cost_generate_off_by_factor_of_10_error.json
1988,0,correct,gsm8k.main.train
1988,1,computational,data/computational-errors-generated/tier2/1988/google_gemini-2.5-flash_jackson_end_value_generate_off_by_factor_of_10_error.json
2805,0,correct,gsm8k.main.train
2805,1,computational,data/computational-errors-generated/tier1/2805/google_gemini-2.5-flash_muffy_weight_generate_off_by_n_error.json
2513,0,correct,gsm8k.main.train
2513,1,computational,data/computational-errors-generated/tier1/2513/google_gemini-2.5-flash_chefs_left_generate_off_by_n_error.json
1955,0,correct,gsm8k.main.train
1955,1,computational,data/computational-errors-generated/tier2/1955/google_gemini-2.5-flash_cost_increase_amount_generate_digit_transposition_error.json
2706,0,correct,gsm8k.main.train
2706,1,computational,data/computational-errors-generated/tier1/2706/google_gemini-2.5-flash_net_distance_traveled_generate_off_by_n_error.json
2589,0,correct,gsm8k.main.train
2589,1,computational,data/computational-errors-generated/tier3/2589/google_gemini-2.5-flash_apples_eaten_by_children_generate_digit_transposition_error.json
2989,0,correct,gsm8k.main.train
2989,1,computational,data/computational-errors-generated/tier3/2989/google_gemini-2.5-flash_tonya_stamps_left_generate_off_by_n_error.json
2113,0,correct,gsm8k.main.train
2113,1,computational,data/computational-errors-generated/tier1/2113/google_gemini-2.5-flash_coins_after_fourth_hour_generate_stem_off_by_n_error.json
1678,0,correct,gsm8k.main.train
1678,1,computational,data/computational-errors-generated/tier2/1678/google_gemini-2.5-flash_current_spent_total_generate_off_by_n_error.json
2001,0,correct,gsm8k.main.train
2001,1,computational,data/computational-errors-generated/tier3/2001/google_gemini-2.5-flash_first_drive_distance_generate_digit_transposition_error.json
2432,0,correct,gsm8k.main.train
2432,1,computational,data/computational-errors-generated/tier3/2432/google_gemini-2.5-flash_remaining_brownies_after_faculty_generate_off_by_n_error.json
1827,0,correct,gsm8k.main.train
1827,1,computational,data/computational-errors-generated/tier1/1827/google_gemini-2.5-flash_total_eggs_per_breakfast_generate_off_by_n_error.json
436,0,correct,gsm8k.main.train
436,1,computational,data/computational-errors-generated/tier1/436/google_gemini-2.5-flash_pens_remaining_generate_off_by_n_error.json
2004,0,correct,gsm8k.main.train
2004,1,computational,data/computational-errors-generated/tier3/2004/google_gemini-2.5-flash_total_marks_four_tests_generate_off_by_factor_of_10_error.json
1962,0,correct,gsm8k.main.train
1962,1,computational,data/computational-errors-generated/tier1/1962/google_gemini-2.5-flash_total_paintings_generate_stem_off_by_n_error.json
1831,0,correct,gsm8k.main.train
1831,1,computational,data/computational-errors-generated/tier1/1831/google_gemini-2.5-flash_total_pencils_generate_off_by_factor_of_10_error.json
2578,0,correct,gsm8k.main.train
2578,1,computational,data/computational-errors-generated/tier1/2578/google_gemini-2.5-flash_brother_rubber_bands_generate_off_by_n_error.json
2262,0,correct,gsm8k.main.train
2262,1,computational,data/computational-errors-generated/tier3/2262/google_gemini-2.5-flash_becky_lunch_days_generate_digit_transposition_error.json
2415,0,correct,gsm8k.main.train
2415,1,computational,data/computational-errors-generated/tier3/2415/google_gemini-2.5-flash_initial_snowflakes_generate_off_by_n_error.json
2125,0,correct,gsm8k.main.train
2125,1,computational,data/computational-errors-generated/tier1/2125/google_gemini-2.5-flash_dog_age_in_dog_years_generate_digit_transposition_error.json
2743,0,correct,gsm8k.main.train
2743,1,computational,data/computational-errors-generated/tier2/2743/google_gemini-2.5-flash_items_sold_generate_off_by_factor_of_10_error.json
2690,0,correct,gsm8k.main.train
2690,1,computational,data/computational-errors-generated/tier3/2690/google_gemini-2.5-flash_samuel_apples_left_generate_off_by_n_error.json
2731,0,correct,gsm8k.main.train
2731,1,computational,data/computational-errors-generated/tier1/2731/google_gemini-2.5-flash_remaining_after_saturday_generate_off_by_n_error.json
450,0,correct,gsm8k.main.train
450,1,computational,data/computational-errors-generated/tier3/450/google_gemini-2.5-flash_additional_daily_milk_needed_generate_off_by_n_error.json
2963,0,correct,gsm8k.main.train
2963,1,computational,data/computational-errors-generated/tier1/2963/google_gemini-2.5-flash_kate_future_age_generate_off_by_n_error.json
2891,0,correct,gsm8k.main.train
2891,1,computational,data/computational-errors-generated/tier3/2891/google_gemini-2.5-flash_distance_riverbed_to_peak_generate_off_by_factor_of_10_error.json
2764,0,correct,gsm8k.main.train
2764,1,computational,data/computational-errors-generated/tier3/2764/google_gemini-2.5-flash_initial_animals_generate_off_by_n_error.json
1703,0,correct,gsm8k.main.train
1703,1,computational,data/computational-errors-generated/tier2/1703/google_gemini-2.5-flash_coach_a_total_spend_generate_digit_transposition_error.json
431,0,correct,gsm8k.main.train
431,1,computational,data/computational-errors-generated/tier1/431/google_gemini-2.5-flash_num_four_legged_pets_generate_off_by_n_error.json
1677,0,correct,gsm8k.main.train
1677,1,computational,data/computational-errors-generated/tier2/1677/google_gemini-2.5-flash_total_current_cost_generate_off_by_n_error.json
1981,0,correct,gsm8k.main.train
1981,1,computational,data/computational-errors-generated/tier1/1981/google_gemini-2.5-flash_total_songs_generate_off_by_n_error.json
2139,0,correct,gsm8k.main.train
2139,1,computational,data/computational-errors-generated/tier1/2139/google_gemini-2.5-flash_dolphins_from_river_generate_digit_transposition_error.json
2342,0,correct,gsm8k.main.train
2342,1,computational,data/computational-errors-generated/tier4/2342/google_gemini-2.5-flash_monthly_discount_generate_decimal_shift_error.json
2044,0,correct,gsm8k.main.train
2044,1,computational,data/computational-errors-generated/tier1/2044/google_gemini-2.5-flash_shane_age_twenty_years_ago_generate_digit_transposition_error.json
2006,0,correct,gsm8k.main.train
2006,1,computational,data/computational-errors-generated/tier1/2006/openai_gpt-4.1_second_year_fee_generate_stem_off_by_n_error.json
2507,0,correct,gsm8k.main.train
2507,1,computational,data/computational-errors-generated/tier4/2507/google_gemini-2.5-flash_ariana_distance_generate_multiplication_by_reciprocal_error.json
2873,0,correct,gsm8k.main.train
2873,1,computational,data/computational-errors-generated/tier1/2873/google_gemini-2.5-flash_newborns_generate_off_by_n_error.json
2947,0,correct,gsm8k.main.train
2947,1,computational,data/computational-errors-generated/tier1/2947/google_gemini-2.5-flash_combined_speed_generate_off_by_n_error.json
2556,0,correct,gsm8k.main.train
2556,1,computational,data/computational-errors-generated/tier1/2556/google_gemini-2.5-flash_total_weight_white_rhinos_lbs_generate_off_by_factor_of_10_error.json
2567,0,correct,gsm8k.main.train
2567,1,computational,data/computational-errors-generated/tier2/2567/google_gemini-2.5-flash_total_donation_generate_off_by_n_error.json
2510,0,correct,gsm8k.main.train
2510,1,computational,data/computational-errors-generated/tier1/2510/google_gemini-2.5-flash_total_saved_initial_generate_off_by_n_error.json
2820,0,correct,gsm8k.main.train
2820,1,computational,data/computational-errors-generated/tier1/2820/google_gemini-2.5-flash_spots_left_times_three_generate_digit_transposition_error.json
2260,0,correct,gsm8k.main.train
2260,1,computational,data/computational-errors-generated/tier3/2260/google_gemini-2.5-flash_blind_students_generate_digit_transposition_error.json
2780,0,correct,gsm8k.main.train
2780,1,computational,data/computational-errors-generated/tier4/2780/google_gemini-2.5-flash_cupcake_reduced_price_generate_decimal_shift_error.json
2913,0,correct,gsm8k.main.train
2913,1,computational,data/computational-errors-generated/tier3/2913/google_gemini-2.5-flash_andrea_tickets_generate_digit_transposition_error.json
1709,0,correct,gsm8k.main.train
1709,1,computational,data/computational-errors-generated/tier1/1709/google_gemini-2.5-flash_messages_mon_tue_sum_generate_stem_off_by_n_error.json
2421,0,correct,gsm8k.main.train
2421,1,computational,data/computational-errors-generated/tier4/2421/google_gemini-2.5-flash_remaining_distance_generate_off_by_n_error.json
2653,0,correct,gsm8k.main.train
2653,1,computational,data/computational-errors-generated/tier3/2653/google_gemini-2.5-flash_total_beef_and_oil_cost_generate_off_by_n_error.json
2919,0,correct,gsm8k.main.train
2919,1,computational,data/computational-errors-generated/tier1/2919/google_gemini-2.5-flash_total_classes_per_week_generate_off_by_n_error.json
1661,0,correct,gsm8k.main.train
1661,1,computational,data/computational-errors-generated/tier1/1661/google_gemini-2.5-flash_marriage_year_generate_off_by_n_error.json
416,0,correct,gsm8k.main.train
416,1,computational,data/computational-errors-generated/tier1/416/google_gemini-2.5-flash_mid_june_depth_generate_off_by_n_error.json
2369,0,correct,gsm8k.main.train
2369,1,computational,data/computational-errors-generated/tier2/2369/google_gemini-2.5-flash_individual_days_generate_off_by_n_error.json
2112,0,correct,gsm8k.main.train
2112,1,computational,data/computational-errors-generated/tier1/2112/google_gemini-2.5-flash_total_miles_with_stop_generate_off_by_n_error.json
2807,0,correct,gsm8k.main.train
2807,1,computational,data/computational-errors-generated/tier1/2807/google_gemini-2.5-flash_total_time_old_method_generate_digit_transposition_error.json
2863,0,correct,gsm8k.main.train
2863,1,computational,data/computational-errors-generated/tier3/2863/google_gemini-2.5-flash_total_panels_required_generate_off_by_factor_of_10_error.json
1904,0,correct,gsm8k.main.train
1904,1,computational,data/computational-errors-generated/tier3/1904/google_gemini-2.5-flash_total_items_generate_stem_off_by_n_error.json
1821,0,correct,gsm8k.main.train
1821,1,computational,data/computational-errors-generated/tier3/1821/google_gemini-2.5-flash_total_photographed_by_gym_class_generate_off_by_n_error.json
2396,0,correct,gsm8k.main.train
2396,1,computational,data/computational-errors-generated/tier3/2396/google_gemini-2.5-flash_total_punch_volume_generate_digit_transposition_error.json
2835,0,correct,gsm8k.main.train
2835,1,computational,data/computational-errors-generated/tier3/2835/google_gemini-2.5-flash_surfers_day2_generate_stem_off_by_n_error.json
2595,0,correct,gsm8k.main.train
2595,1,computational,data/computational-errors-generated/tier3/2595/google_gemini-2.5-flash_total_minutes_generate_digit_transposition_error.json
2228,0,correct,gsm8k.main.train
2228,1,computational,data/computational-errors-generated/tier1/2228/google_gemini-2.5-flash_pounds_per_feeding_generate_digit_transposition_error.json
1621,0,correct,gsm8k.main.train
1621,1,computational,data/computational-errors-generated/tier1/1621/google_gemini-2.5-flash_total_bacon_strips_generate_digit_transposition_error.json
2360,0,correct,gsm8k.main.train
2360,1,computational,data/computational-errors-generated/tier3/2360/google_gemini-2.5-flash_total_charge_before_discount_generate_off_by_n_error.json
2221,0,correct,gsm8k.main.train
2221,1,computational,data/computational-errors-generated/tier1/2221/google_gemini-2.5-flash_august_earnings_generate_digit_transposition_error.json
1834,0,correct,gsm8k.main.train
1834,1,computational,data/computational-errors-generated/tier3/1834/google_gemini-2.5-flash_cost_first_period_generate_digit_transposition_error.json
2092,0,correct,gsm8k.main.train
2092,1,computational,data/computational-errors-generated/tier1/2092/google_gemini-2.5-flash_total_classes_generate_off_by_n_error.json
1650,0,correct,gsm8k.main.train
1650,1,computational,data/computational-errors-generated/tier1/1650/google_gemini-2.5-flash_neighbors_took_correct_amount_generate_off_by_n_error.json
1818,0,correct,gsm8k.main.train
1818,1,computational,data/computational-errors-generated/tier2/1818/google_gemini-2.5-flash_total_peppers_picked_generate_off_by_n_error.json
414,0,correct,gsm8k.main.train
414,1,computational,data/computational-errors-generated/tier3/414/openai_gpt-4.1_caffeine_ratio_generate_decimal_shift_error.json
2619,0,correct,gsm8k.main.train
2619,1,computational,data/computational-errors-generated/tier3/2619/google_gemini-2.5-flash_total_attendance_generate_off_by_n_error.json
2935,0,correct,gsm8k.main.train
2935,1,computational,data/computational-errors-generated/tier2/2935/google_gemini-2.5-flash_money_left_generate_off_by_n_error.json
2553,0,correct,gsm8k.main.train
2553,1,computational,data/computational-errors-generated/tier1/2553/google_gemini-2.5-flash_luke_sleep_hours_generate_off_by_n_error.json
2508,0,correct,gsm8k.main.train
2508,1,computational,data/computational-errors-generated/tier2/2508/google_gemini-2.5-flash_remaining_employees_after_round1_generate_off_by_factor_of_10_error.json
2270,0,correct,gsm8k.main.train
2270,1,computational,data/computational-errors-generated/tier4/2270/google_gemini-2.5-flash_boys_percentage_num_generate_stem_off_by_n_error.json
2364,0,correct,gsm8k.main.train
2364,1,computational,data/computational-errors-generated/tier2/2364/google_gemini-2.5-flash_required_total_score_sum_generate_float_off_by_n_error.json
1713,0,correct,gsm8k.main.train
1713,1,computational,data/computational-errors-generated/tier1/1713/google_gemini-2.5-flash_june_sales_generate_off_by_n_error.json
2377,0,correct,gsm8k.main.train
2377,1,computational,data/computational-errors-generated/tier1/2377/openai_gpt-4.1_student_total_generate_digit_transposition_error.json
1609,0,correct,gsm8k.main.train
1609,1,computational,data/computational-errors-generated/tier3/1609/google_gemini-2.5-flash_first_drink_amount_generate_multiplication_by_reciprocal_error.json
2933,0,correct,gsm8k.main.train
2933,1,computational,data/computational-errors-generated/tier1/2933/google_gemini-2.5-flash_books_after_tuesday_generate_off_by_n_error.json
1905,0,correct,gsm8k.main.train
1905,1,computational,data/computational-errors-generated/tier3/1905/google_gemini-2.5-flash_washers_remaining_generate_off_by_n_error.json
1889,0,correct,gsm8k.main.train
1889,1,computational,data/computational-errors-generated/tier3/1889/google_gemini-2.5-flash_reed_spend_generate_stem_off_by_n_error.json
2311,0,correct,gsm8k.main.train
2311,1,computational,data/computational-errors-generated/tier3/2311/google_gemini-2.5-flash_daily_food_per_dog_generate_multiplication_by_reciprocal_error.json
2172,0,correct,gsm8k.main.train
2172,1,computational,data/computational-errors-generated/tier3/2172/google_gemini-2.5-flash_total_candles_generate_off_by_n_error.json
1839,0,correct,gsm8k.main.train
1839,1,computational,data/computational-errors-generated/tier2/1839/google_gemini-2.5-flash_elephant_weight_pounds_generate_off_by_factor_of_10_error.json
480,0,correct,gsm8k.main.train
480,1,computational,data/computational-errors-generated/tier3/480/google_gemini-2.5-flash_annual_salary_first_year_generate_off_by_factor_of_10_error.json
1849,0,correct,gsm8k.main.train
1849,1,computational,data/computational-errors-generated/tier1/1849/google_gemini-2.5-flash_first_day_travel_generate_off_by_n_error.json
2980,0,correct,gsm8k.main.train
2980,1,computational,data/computational-errors-generated/tier3/2980/google_gemini-2.5-flash_rewards_per_customer_buying_20_bowls_generate_off_by_n_error.json
2049,0,correct,gsm8k.main.train
