index,label,error_type,source_file
971,2,computational,data/computational-errors-generated/tier3/971/google_gemini-2.5-flash_junk_food_cost_generate_multiplication_by_reciprocal_error.json
972,2,computational,data/computational-errors-generated/tier1/972/openai_gpt-4.1_top_floor_generate_digit_transposition_error.json
985,2,computational,data/computational-errors-generated/tier3/985/google_gemini-2.5-flash_neither_crumpled_nor_blurred_pages_generate_digit_transposition_error.json
986,2,computational,data/computational-errors-generated/tier3/986/google_gemini-2.5-flash_difference_in_swims_generate_off_by_n_error.json
987,2,computational,data/computational-errors-generated/tier1/987/openai_gpt-4.1_linda_beginning_generate_off_by_n_error.json
988,2,computational,data/computational-errors-generated/tier3/988/google_gemini-2.5-flash_volume_generate_digit_transposition_error.json
990,2,computational,data/computational-errors-generated/tier1/990/openai_gpt-4.1_total_earnings_generate_digit_transposition_error.json
991,2,computational,data/computational-errors-generated/tier3/991/google_gemini-2.5-flash_total_flowers_generate_digit_transposition_error.json
992,2,computational,data/computational-errors-generated/tier3/992/google_gemini-2.5-flash_cups_of_flour_generate_digit_transposition_error.json
993,2,computational,data/computational-errors-generated/tier1/993/openai_gpt-4.1_cards_given_miguel_generate_digit_transposition_error.json
994,2,computational,data/computational-errors-generated/tier3/994/google_gemini-2.5-flash_slices_left_over_generate_off_by_n_error.json
995,2,computational,data/computational-errors-generated/tier1/995/openai_gpt-4.1_anna_age_at_marriage_generate_digit_transposition_error.json
996,2,computational,data/computational-errors-generated/tier2/996/openai_gpt-4.1_total_spent_generate_digit_transposition_error.json
997,2,computational,data/computational-errors-generated/tier3/997/google_gemini-2.5-flash_total_fish_generate_digit_transposition_error.json
998,2,computational,data/computational-errors-generated/tier4/998/openai_gpt-4.1_net_fill_rate_generate_decimal_shift_error.json
999,2,computational,data/computational-errors-generated/tier1/999/openai_gpt-4.1_fund_left_generate_stem_off_by_n_error.json
1000,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1001,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1002,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1003,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1004,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1005,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1006,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1007,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1008,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1009,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1010,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1011,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1012,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1013,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1014,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1015,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1016,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1017,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1018,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1019,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1020,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1021,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1022,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1023,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1024,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1025,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1026,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1027,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1028,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1029,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1030,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1031,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1032,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1033,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1034,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1035,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1036,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1037,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1038,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1039,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1040,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1041,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1042,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1043,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1044,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1045,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1046,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1047,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1048,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1049,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1050,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1051,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1052,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1053,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1054,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1055,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1056,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1057,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1058,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1059,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1060,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1061,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1062,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1063,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1064,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1065,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1066,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1067,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1068,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1069,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1070,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1071,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1072,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1073,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1074,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1075,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1076,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1077,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1078,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1079,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1080,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1081,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1082,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1083,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1084,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1085,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1086,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1087,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1088,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1089,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1090,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1091,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1092,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1093,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1094,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1095,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1096,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1097,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1098,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1099,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1001_1100_computational.json
1100,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1101,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1102,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1103,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1104,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1105,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1106,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1107,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1108,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1109,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1110,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1111,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1112,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1113,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1114,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1115,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1116,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1117,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1118,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1119,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1120,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1121,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1122,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1123,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1124,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1125,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1126,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1127,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1128,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1129,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1130,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1131,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1132,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1133,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1134,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1135,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1136,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1137,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1138,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1139,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1140,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1141,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1142,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1143,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1144,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1145,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1146,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1147,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1148,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1149,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1150,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1151,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1152,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1153,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1154,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1155,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1156,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1157,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1158,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1159,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1160,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1161,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1162,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1163,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1164,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1165,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1166,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1167,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1168,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1169,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1170,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1171,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1172,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1173,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1174,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1175,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1176,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1177,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1178,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1179,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1180,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1181,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1182,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1183,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1184,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1185,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1186,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1187,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1188,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1189,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1190,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1191,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1192,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1193,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1194,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1195,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1196,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1197,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1198,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1199,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1101_1200_computational.json
1200,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1201,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1202,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1203,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1204,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1205,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1206,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1207,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1208,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1209,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1210,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1211,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1212,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1213,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1214,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1215,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1216,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1217,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1218,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1219,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1220,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1221,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1222,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1223,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1224,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1225,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1226,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1227,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1228,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1229,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1230,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1231,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1232,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1233,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1234,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1235,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1236,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1237,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1238,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1239,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1240,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1241,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1242,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1243,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1244,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1245,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1246,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1247,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1248,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1249,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1250,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1251,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1252,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1253,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1254,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1255,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1256,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1257,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1258,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1259,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1260,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1261,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1262,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1263,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1264,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1265,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1266,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1267,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1268,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1269,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1270,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1271,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1272,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1273,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1274,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1275,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1276,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1277,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1278,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1279,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1280,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1281,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1282,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1283,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1284,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1285,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1286,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1287,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1288,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1289,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1290,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1291,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1292,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1293,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1294,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
1295,2,computational,yewei/gsm8k_data/computational/gsm8k_augmented_1201_1300_computational.json
