question,wrong_answer,error_type
"Liza bought 10 kilograms of butter to make cookies. She used one-half of it for chocolate chip cookies, one-fifth of it for peanut butter cookies, and one-third of the remaining butter for sugar cookies. How many kilograms of butter are left after making those three kinds of cookies?","Liza used 10/2 = 5 kilograms of butter for the chocolate chip cookies.
Then, she used 10/5 = 2 kilograms of butter for the peanut butter cookies.
She used 5 + 2 = 7 kilograms of butter for the chocolate and peanut butter cookies.
So, only 10 -7 = 3 kilograms of butter was left.
#### 3",conceptual_error
"Liza bought 10 kilograms of butter to make cookies. She used one-half of it for chocolate chip cookies, one-fifth of it for peanut butter cookies, and one-third of the remaining butter for sugar cookies. How many kilograms of butter are left after making those three kinds of cookies?","Liza used 10/2 = 5 kilograms of butter for the chocolate chip cookies.
Then, she used 10/5 = 2 kilograms of butter for the peanut butter cookies.
She used 5 + 2 = 7 kilograms of butter for the chocolate and peanut butter cookies.
So, only 10 -7 = 3 kilograms of butter was left.
Then, Liza used 3/3 = 1 kilograms of butter for the sugar cookies.
Therefore, only 3-1 = 2 kilograms of butter were left.
#### 2",correct
"Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?","15 coins collected in hour one
35 coins collected in hour two
35 coins collected in hour three
50 coins collected in hour four
Before giving her coworker some coins there were 15+35+35+50=135 coins
The number of coins after given 15 to her coworker is 135-15=120
#### 121",computational_error
"Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?","15 coins collected in hour one
35 coins collected in hour two and three
50 coins collected in hour four
Before giving her coworker some coins there were 15+35+50=100 coins
The number of coins after given 15 to her coworker is 100-15=85
#### 85",conceptual_error
"Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?","15 coins collected in hour one
35 coins collected in hour two
35 coins collected in hour three
50 coins collected in hour four
Before giving her coworker some coins there were 15+35+35+50=135 coins
The number of coins after given 15 to her coworker is 135-15=120
#### 120",correct
"A bear is preparing to hibernate for the winter and needs to gain 1000 pounds. At the end of summer, the bear feasts on berries and small woodland animals. During autumn, it devours acorns and salmon. It gained a fifth of the weight it needed from berries during summer, and during autumn, it gained twice that amount from acorns. Salmon made up half of the remaining weight it had needed to gain. How many pounds did it gain eating small animals?","The bear gained 1 / 5 * 1000 = 200 pounds from berries.
It gained 2 * 200 = 400 pounds from acorns.
It still needed 1000 - 200 - 400 = 600 pounds.
Thus, it gained 600 / 2 = 300 pounds from salmon.
Therefore, the bear gained 600 - 300 = 300 pounds from small animals.
#### 300",computational_error
"A bear is preparing to hibernate for the winter and needs to gain 1000 pounds. At the end of summer, the bear feasts on berries and small woodland animals. During autumn, it devours acorns and salmon. It gained a fifth of the weight it needed from berries during summer, and during autumn, it gained twice that amount from acorns. Salmon made up half of the remaining weight it had needed to gain. How many pounds did it gain eating small animals?","The bear gained 1 / 5 * 1000 = 200 pounds from berries.
It gained 2 * 5 = 10 pounds from acorns.
It still needed 1000 - 200 - 10 = 790 pounds.
Thus, it gained 790 / 2 = 395 pounds from salmon.
Therefore, the bear gained 790 - 395 = 395 pounds from small animals.
#### 395",conceptual_error
"A bear is preparing to hibernate for the winter and needs to gain 1000 pounds. At the end of summer, the bear feasts on berries and small woodland animals. During autumn, it devours acorns and salmon. It gained a fifth of the weight it needed from berries during summer, and during autumn, it gained twice that amount from acorns. Salmon made up half of the remaining weight it had needed to gain. How many pounds did it gain eating small animals?","The bear gained 1 / 5 * 1000 = 200 pounds from berries.
It gained 2 * 200 = 400 pounds from acorns.
It still needed 1000 - 200 - 400 = 400 pounds.
Thus, it gained 400 / 2 = 200 pounds from salmon.
Therefore, the bear gained 400 - 200 = 200 pounds from small animals.
#### 200",correct
"There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?","10 cans are holding 8 liters each for a total of 10 * 8 = 80 liters
There are 290 - 80 = 210 litres left
There are 24 - 10 =14 cans left
Each of the remaining cans is holding 210 / 14 = 51 liters each
#### 51",computational_error
"There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?","10 cans are holding 8 liters each for a total of 10 * 8 = 80 liters
There are 290 - 80 = 210 litres left
There are 17 - 10 =7 cans left
Each of the remaining cans is holding 210 / 7 = 30 liters each
#### 30",conceptual_error
"There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?","10 cans are holding 8 liters each for a total of 10 * 8 = 80 liters
There are 290 - 80 = 210 litres left
There are 24 - 10 =14 cans left
Each of the remaining cans is holding 210 / 14 = 15 liters each
#### 15",correct
"Shawna's workout goal is 30 situps. On Monday, Shawna was only able to do 12 situps, so she decided that she would make up for the rest on Tuesday. However, she was only able to do 19 situps on Tuesday. How many situps would Shawna have to do on Wednesday to meet her minimum goal and make up for the ones she didn't do?","On Monday, Shawna was short of 30 - 12 = 21 situps
On Tuesday, Shawna was short of 30 - 19 = 11 situps
On Wednesday, Shawna would have to do 30 + 21 + 11 = 62 situps
#### 62",computational_error
"Shawna's workout goal is 30 situps. On Monday, Shawna was only able to do 12 situps, so she decided that she would make up for the rest on Tuesday. However, she was only able to do 19 situps on Tuesday. How many situps would Shawna have to do on Wednesday to meet her minimum goal and make up for the ones she didn't do?","On Monday, Shawna was short of 30 - 12 = 18 situps
On Tuesday, Shawna was short of 30 - 19 = 11 situps
On Wednesday, Shawna would have to do 18 + 11 = 29 situps
#### 29",conceptual_error
"Shawna's workout goal is 30 situps. On Monday, Shawna was only able to do 12 situps, so she decided that she would make up for the rest on Tuesday. However, she was only able to do 19 situps on Tuesday. How many situps would Shawna have to do on Wednesday to meet her minimum goal and make up for the ones she didn't do?","On Monday, Shawna was short of 30 - 12 = 18 situps
On Tuesday, Shawna was short of 30 - 19 = 11 situps
On Wednesday, Shawna would have to do 30 + 18 + 11 = 59 situps
#### 59",correct
Lee mows one lawn and charges $33. Last week he mowed 16 lawns and three customers each gave him a $10 tip. How many dollars did Lee earn mowing lawns last week?,"33 * 16 = $582
3 * 10 = $30
582 + 30 = $612
#### 612",computational_error
Lee mows one lawn and charges $33. Last week he mowed 16 lawns and three customers each gave him a $10 tip. How many dollars did Lee earn mowing lawns last week?,"33 * 16 = $528
Lee earned $528 mowing lawns last week.
#### 528",conceptual_error
Lee mows one lawn and charges $33. Last week he mowed 16 lawns and three customers each gave him a $10 tip. How many dollars did Lee earn mowing lawns last week?,"33 * 16 = $528
3 * 10 = $30
528 + 30 = $558
Lee earned $558 mowing lawns last week.
#### 558",correct
"Tara has been planning to buy a laptop which costs $1000. A computer shop accepts payment in installments of $65 per month provided that a 20% down payment is made. If Tara wants to pay an additional $20 for the down payment, how much will her balance be after paying for 4 months?","Tara has to make a $1000 x 20/100 = $5000/1 down payment.
Since Tara wants to pay $20 more for the down payment, her total down payment will be $5000/1 + $20 = $5020.
So her remaining balance payable over a year is $1000 - $5020 = $-4020.
Tara has to make a monthly payment of $-4020/year / 12 months/year = $-335/month.
The total cost of her payments for 4 months is $-335/month x 4 months = $-1340.
Therefore, Tara's balance after 4 months is $-4020 - $-1340 = $-2680.
#### -2680",computational_error
"Tara has been planning to buy a laptop which costs $1000. A computer shop accepts payment in installments of $65 per month provided that a 20% down payment is made. If Tara wants to pay an additional $20 for the down payment, how much will her balance be after paying for 4 months?","Tara has to make a $1000 x 20/100 = $200 down payment.
Since Tara wants to pay $20 more for the down payment, her total down payment will be $200 + $20 = $220.
So her remaining balance payable over a year is $1000 - $220 = $780.
Tara has to make a monthly payment of $780/year / 12 months/year = $65/month.
The total cost of her payments for 3 months is $65/month x 3 months = $195.
Therefore, Tara's balance after 3 months is $780 - $195 = $585.
#### 585",conceptual_error
"Tara has been planning to buy a laptop which costs $1000. A computer shop accepts payment in installments of $65 per month provided that a 20% down payment is made. If Tara wants to pay an additional $20 for the down payment, how much will her balance be after paying for 4 months?","Tara has to make a $1000 x 20/100 = $200 down payment.
Since Tara wants to pay $20 more for the down payment, her total down payment will be $200 + $20 = $220.
So her remaining balance payable over a year is $1000 - $220 = $780.
Tara has to make a monthly payment of $780/year / 12 months/year = $65/month.
The total cost of her payments for 4 months is $65/month x 4 months = $260.
Therefore, Tara's balance after 4 months is $780 - $260 = $520.
#### 520",correct
